arm,optimizer_step,learning_rate,loss_mean,loss_F2,loss_F3,loss_F5,loss_F6,gradient_norm_before_clip,gradient_clipped,update_weight_ratio,raw_vs_applied_cosine,raw_vs_unit_balanced_cosine,norm_match_relative_error,micro_gradient_max_min_ratio,negative_pairwise_cosine_fraction,state_gradient_nonzero_fraction
unit-balanced-norm-matched,91,2.9311804697864947e-05,20.93290865421295,13.391680717468262,12.270840167999268,34.293070793151855,23.776042938232422,33.56290054321289,True,0.0008185167179194145,0.541269063949585,0.541269063949585,0.0,37.4977243849059,0.6071428571428571,1.0
unit-balanced-norm-matched,92,2.9293302844152674e-05,20.609010457992554,12.497305393218994,11.833391666412354,34.511592864990234,23.593751907348633,17.07032585144043,True,0.0008156353484880409,0.9738901853561401,0.9738901853561401,0.0,17.55127711914638,0.39285714285714285,1.0
unit-balanced-norm-matched,93,2.9274564674606523e-05,20.378767430782318,12.087941884994507,11.401068687438965,33.22917938232422,24.796879768371582,14.4642333984375,True,0.0008501552649981289,0.6077497005462646,0.6077497005462646,0.0,23.535216001963676,0.5,1.0
unit-balanced-norm-matched,94,2.9255590665712213e-05,20.229522705078125,13.61592149734497,11.265682220458984,32.520859718322754,23.51562738418579,12.249654769897461,True,0.0008551087136162078,0.6651343703269958,0.6651343703269958,0.0,9.768296555757127,0.5714285714285714,1.0
unit-balanced-norm-matched,95,2.923638129995254e-05,21.34046185016632,13.611130714416504,11.723987102508545,34.93818473815918,25.088544845581055,6.790392875671387,False,0.0008412380006906224,0.7017650008201599,0.7017650008201599,0.0,10.67025718207028,0.6071428571428571,1.0
unit-balanced-norm-matched,96,2.9216937065795103e-05,19.900825440883636,11.025118112564087,13.859416484832764,33.40626335144043,21.312503814697266,13.526749610900879,True,0.0009446992882318131,0.3190232813358307,0.3190232813358307,0.0,20.67295126874201,0.5357142857142857,1.0
unit-balanced-norm-matched,97,2.919725845767987e-05,21.52146291732788,13.204882144927979,13.484403133392334,38.3757209777832,21.020845413208008,11.519328117370605,True,0.000929430279396681,0.43648749589920044,0.43648749589920044,0.0,27.12665418655635,0.5357142857142857,1.0
unit-balanced-norm-matched,98,2.9177345976006628e-05,20.92614448070526,13.303458213806152,14.317749977111816,32.41670036315918,23.666669368743896,13.262158393859863,True,0.000977523824033797,0.14151708781719208,0.14151708781719208,7.190943496215851e-08,19.793055837954412,0.5714285714285714,1.0
unit-balanced-norm-matched,99,2.9157200127122236e-05,20.211581707000732,13.694254875183105,10.89586353302002,34.844746589660645,21.41146183013916,5.887095928192139,False,0.0008839944120723616,0.8470478057861328,0.8470478057861328,8.099701487296329e-08,10.229146211666354,0.5714285714285714,1.0
unit-balanced-norm-matched,100,2.913682142330775e-05,21.531552731990814,11.433430910110474,14.333376407623291,35.80211067199707,24.557292938232422,13.825939178466797,True,0.0009217900178322266,0.9816374778747559,0.9816374778747559,6.897718618503745e-08,11.525828671938942,0.4642857142857143,1.0
unit-balanced-norm-matched,101,2.911621038276542e-05,21.503195643424988,13.006431102752686,14.369845390319824,34.542755126953125,24.093750953674316,5.7047600746154785,False,0.000916253977954998,0.809299647808075,0.809299647808075,0.0,19.402993622255014,0.6428571428571429,1.0
unit-balanced-norm-matched,102,2.909536752960549e-05,20.459981560707092,13.490922927856445,10.90627908706665,33.72917938232422,23.713544845581055,14.292059898376465,True,0.0010195576054206127,0.9604774713516235,0.9604774713516235,6.672755781256257e-08,13.766121394375737,0.5357142857142857,1.0
unit-balanced-norm-matched,103,2.9074293393832876e-05,21.06427776813507,13.05305290222168,11.635456562042236,34.57380676269531,24.994794845581055,9.84384536743164,False,0.0007838915532610409,0.8304794430732727,0.8304794430732727,0.0,41.96120155851675,0.42857142857142855,1.0
unit-balanced-norm-matched,104,2.90529885113337e-05,21.545923590660095,12.907591342926025,13.723992824554443,35.95835876464844,23.593751430511475,4.572397232055664,False,0.0007067257716794059,0.3281511664390564,0.3281511664390564,1.0428601981971042e-07,47.04465076155044,0.42857142857142855,1.0
unit-balanced-norm-matched,105,2.9031453423861642e-05,19.878206849098206,12.418213844299316,11.510437488555908,34.709163665771484,20.875012397766113,19.67765235900879,True,0.000831510706960803,0.8506338596343994,0.8506338596343994,0.0,41.52616520301444,0.4642857142857143,1.0
unit-balanced-norm-matched,106,2.9009688679024187e-05,19.980289340019226,12.124247074127197,12.68229866027832,33.333351135253906,21.78126049041748,21.92535972595215,True,0.0009491053269786747,-0.5080744624137878,-0.5080744624137878,0.0,28.83006803116621,0.5,1.0
unit-balanced-norm-matched,107,2.8987694830268685e-05,19.663418889045715,12.367114543914795,11.182374477386475,31.781267166137695,23.322919368743896,22.71086311340332,True,0.0010055074104991387,0.6064498424530029,0.6064498424530029,0.0,27.228810809919114,0.5357142857142857,1.0
unit-balanced-norm-matched,108,2.8965472436868284e-05,19.53306818008423,13.22592544555664,11.322982788085938,32.56252670288086,21.020837783813477,6.605522632598877,False,0.0009661551704989628,0.5771209001541138,0.5771209001541138,0.0,20.732718732793376,0.6071428571428571,1.0
unit-balanced-norm-matched,109,2.894302206390769e-05,21.598358631134033,13.657999038696289,13.067718505859375,35.65729904174805,24.010417938232422,7.697700023651123,False,0.0009489755692563508,0.3057926893234253,0.3057926893234253,6.194540658199799e-08,14.874484676116388,0.5714285714285714,1.0
unit-balanced-norm-matched,110,2.8920344282268846e-05,20.649116158485413,11.62769365310669,13.177091598510742,33.541677474975586,24.250001907348633,25.190536499023438,True,0.0007665733034985448,0.9179137349128723,0.9179137349128723,0.0,27.546565647336646,0.4642857142857143,1.0
unit-balanced-norm-matched,111,2.8897439668616345e-05,21.042381048202515,13.157812118530273,14.000048637390137,35.5324821472168,21.47918128967285,36.29317855834961,True,0.0008350938298518219,0.8718684315681458,0.8718684315681458,1.0510781955908044e-07,36.99836756139763,0.5,1.0
unit-balanced-norm-matched,112,2.8874308805382837e-05,21.527745246887207,13.194245338439941,14.531292915344238,35.98960876464844,22.39583396911621,12.076623916625977,True,0.0007679741095792155,0.7877679467201233,0.7877679467201233,7.896861309308889e-08,17.74418552290893,0.5,1.0
unit-balanced-norm-matched,113,2.8850952280754167e-05,21.70379412174225,13.574427604675293,13.776075839996338,34.59487724304199,24.86979579925537,168.10922241210938,True,0.0008496819174973973,-0.04588622227311134,-0.04588622227311134,0.0,311.2078167862985,0.5357142857142857,1.0
unit-balanced-norm-matched,114,2.8827370688654434e-05,19.943872809410095,12.0202317237854,11.364607810974121,35.270851135253906,21.119800567626953,6.414067268371582,False,0.0007735725790508776,0.8950678706169128,0.8950678706169128,7.434239501780127e-08,6.883793135760256,0.5357142857142857,1.0
unit-balanced-norm-matched,115,2.880356462873091e-05,21.44856023788452,13.043006896972656,13.901090621948242,35.54284858703613,23.307294845581055,34.0875244140625,True,0.0006705861527073945,0.9603890776634216,0.9603890776634216,0.0,20.54790623119676,0.42857142857142855,1.0
unit-balanced-norm-matched,116,2.8779534706338766e-05,20.152746200561523,13.136961936950684,13.890674591064453,33.10417938232422,20.47916889190674,15.64751148223877,True,0.0007195232948436567,0.3323426842689514,0.3323426842689514,0.0,60.31153885654672,0.5357142857142857,1.0
unit-balanced-norm-matched,117,2.875528153252567e-05,19.277751445770264,12.496335983276367,11.385446071624756,31.97920513153076,21.25001859664917,8.963642120361328,False,0.0007531448130300395,0.844251275062561,0.844251275062561,0.0,7.227620181775126,0.5714285714285714,1.0
unit-balanced-norm-matched,118,2.8730805724016292e-05,21.2686265707016,12.9025559425354,13.895882606506348,35.66669273376465,22.609375,39.079246520996094,True,0.0008243483258689618,0.5812481045722961,0.5812481045722961,0.0,62.71665211233391,0.5714285714285714,1.0
unit-balanced-norm-matched,119,2.8706107903196563e-05,19.517398059368134,11.532288789749146,10.885473251342773,34.250770568847656,21.40105962753296,15.2017240524292,True,0.0008584365246525693,0.7687149047851562,0.7687149047851562,6.273461172767725e-08,19.700189299328166,0.5714285714285714,1.0
unit-balanced-norm-matched,120,2.868118869809791e-05,21.37193524837494,12.465779304504395,13.687553405761719,34.86564636230469,24.468761920928955,5.5456132888793945,False,0.0008303858584609816,0.8698968291282654,0.8698968291282654,0.0,10.173008539619632,0.4642857142857143,1.0
unit-balanced-norm-matched,121,2.8656048742381237e-05,21.246657967567444,13.173434257507324,12.30208969116211,37.959007263183594,21.552100658416748,9.053583145141602,False,0.0007316668124071818,0.8282608389854431,0.8282608389854431,0.0,14.351225221173575,0.5357142857142857,1.0
unit-balanced-norm-matched,122,2.863068867532084e-05,19.95897889137268,12.502512454986572,13.666719913482666,33.42709732055664,20.239585876464844,9.049339294433594,False,0.0007221577037749642,0.8124274015426636,0.8124274015426636,0.0,14.774343310782447,0.5357142857142857,1.0
unit-balanced-norm-matched,123,2.8605109141788138e-05,19.738601684570312,13.464731216430664,11.166735649108887,33.22918701171875,21.09375286102295,7.604676723480225,False,0.0007576530951915647,0.7093225717544556,0.7093225717544556,6.270314645284714e-08,16.954505598388582,0.4642857142857143,1.0
unit-balanced-norm-matched,124,2.857931079223527e-05,21.262183666229248,13.688578605651855,12.973967552185059,38.177852630615234,20.208335876464844,64.11848449707031,True,0.0009082515888302429,0.7193082571029663,0.7193082571029663,0.0,50.829165084060506,0.5714285714285714,1.0
unit-balanced-norm-matched,125,2.8553294282678578e-05,19.32996356487274,11.063814640045166,11.208398342132568,34.42783546447754,20.619805812835693,11.298039436340332,True,0.0010378132671595638,0.8612536191940308,0.8612536191940308,8.441059540231777e-08,10.253784552691041,0.5357142857142857,1.0
unit-balanced-norm-matched,126,2.8527060274681913e-05,19.519845604896545,13.01681137084961,11.16669511795044,32.12503242492676,21.770843505859375,7.3480963706970215,False,0.0008819035570736124,0.39334091544151306,0.39334091544151306,6.489261084041686e-08,10.583378148932587,0.5357142857142857,1.0
unit-balanced-norm-matched,127,2.8500609435339794e-05,20.447258234024048,13.303159713745117,13.500041007995605,33.59520244598389,21.390629768371582,28.25633430480957,True,0.0008881308942021308,0.33297568559646606,0.33297568559646606,6.750162573343488e-08,39.832817175915146,0.5714285714285714,1.0
unit-balanced-norm-matched,128,2.847394243726047e-05,20.302706599235535,12.594964027404785,12.536466598510742,34.667914390563965,21.411481380462646,13.93408489227295,True,0.0009502269351536324,0.7728257775306702,0.7728257775306702,6.844183797483083e-08,23.852212381765604,0.6071428571428571,1.0
